"source","target","type"
"1687926","1694938","IS_A_CONTRAINDICATION_FOR"
"1687926","1694937","IS_A_CONTRAINDICATION_FOR"
"1687926","1694936","IS_A_CONTRAINDICATION_FOR"
"1687926","10578","IS_A_CONTRAINDICATION_FOR"
"1687926","1694935","IS_A_CONTRAINDICATION_FOR"
"1687926","1694934","IS_A_CONTRAINDICATION_FOR"
"1687926","10556","IS_A_CONTRAINDICATION_FOR"
"1687926","1694933","IS_A_CONTRAINDICATION_FOR"
"1687926","1694932","IS_A_CONTRAINDICATION_FOR"
"1687926","7923","IS_A_CONTRAINDICATION_FOR"
"1687926","1694931","IS_A_CONTRAINDICATION_FOR"
"1687926","2855","IS_A_CONTRAINDICATION_FOR"
"1687926","1694930","IS_A_CONTRAINDICATION_FOR"
"1687926","1694929","IS_A_CONTRAINDICATION_FOR"
"1687926","1694928","IS_A_CONTRAINDICATION_FOR"
"1687926","1694927","IS_A_CONTRAINDICATION_FOR"
"1687926","1694926","IS_A_CONTRAINDICATION_FOR"
"1687926","2866","IS_A_CONTRAINDICATION_FOR"
"1687926","2878","IS_A_CONTRAINDICATION_FOR"
"1687926","2867","IS_A_CONTRAINDICATION_FOR"
"1687926","2875","IS_A_CONTRAINDICATION_FOR"
"1687926","2861","IS_A_CONTRAINDICATION_FOR"
"1687926","2864","IS_A_CONTRAINDICATION_FOR"
"1687926","1694883","IS_A_CONTRAINDICATION_FOR"
"1687926","5495","IS_A_CONTRAINDICATION_FOR"
"1687926","7034","IS_A_CONTRAINDICATION_FOR"
"1687926","1694903","IS_A_CONTRAINDICATION_FOR"
"1687926","5628","IS_A_CONTRAINDICATION_FOR"
"1687926","1694904","IS_A_CONTRAINDICATION_FOR"
"1687926","9018","IS_A_CONTRAINDICATION_FOR"
"1687926","6700","IS_A_CONTRAINDICATION_FOR"
"1687926","8180","IS_A_CONTRAINDICATION_FOR"
"1687926","976","IS_A_CONTRAINDICATION_FOR"
"1687926","8225","IS_A_CONTRAINDICATION_FOR"
"1687926","10291","IS_A_CONTRAINDICATION_FOR"
"1687926","2029","IS_A_CONTRAINDICATION_FOR"
"1687926","10552","IS_A_CONTRAINDICATION_FOR"
"1687926","1694923","IS_A_CONTRAINDICATION_FOR"
"1687926","2863","IS_A_CONTRAINDICATION_FOR"
"1687926","2868","IS_A_CONTRAINDICATION_FOR"
"1687926","1516","IS_A_CONTRAINDICATION_FOR"
"1687926","2877","IS_A_CONTRAINDICATION_FOR"
"1687926","1517","IS_A_CONTRAINDICATION_FOR"
"1687926","1694924","IS_A_CONTRAINDICATION_FOR"
"1687926","1519","IS_A_CONTRAINDICATION_FOR"
"1687926","2879","IS_A_CONTRAINDICATION_FOR"
"1687926","2862","IS_A_CONTRAINDICATION_FOR"
"1687926","2869","IS_A_CONTRAINDICATION_FOR"
"1687926","2871","IS_A_CONTRAINDICATION_FOR"
"1687926","1518","IS_A_CONTRAINDICATION_FOR"
"1687926","1694925","IS_A_CONTRAINDICATION_FOR"
"1687926","2859","IS_A_CONTRAINDICATION_FOR"
"1687926","2870","IS_A_CONTRAINDICATION_FOR"
"1687926","2874","IS_A_CONTRAINDICATION_FOR"
"1687926","2856","IS_A_CONTRAINDICATION_FOR"
"1687926","2857","IS_A_CONTRAINDICATION_FOR"
"1687926","2858","IS_A_CONTRAINDICATION_FOR"
"1687926","2872","IS_A_CONTRAINDICATION_FOR"
"1687926","6092","IS_AN_INDICATION_FOR"
"1687926","7643","IS_AN_INDICATION_FOR"
"1687926","7303","IS_AN_INDICATION_FOR"
"1687926","10682","IS_AN_INDICATION_FOR"
"1687926","10217","IS_AN_INDICATION_FOR"
"1687926","1695476","IS_AN_INDICATION_FOR"
"1687926","10545","IS_AN_INDICATION_FOR"
"1687926","10373","IS_AN_INDICATION_FOR"
"1687926","10731","IS_AN_INDICATION_FOR"
"1687926","5783","IS_AN_INDICATION_FOR"
"1687926","6969","IS_AN_INDICATION_FOR"
"1687926","6638","IS_AN_INDICATION_FOR"
"1687926","1695457","IS_AN_INDICATION_FOR"
"1687926","1695456","IS_AN_INDICATION_FOR"
"1687926","10364","IS_AN_INDICATION_FOR"
"1687926","1695430","IS_AN_INDICATION_FOR"
"1687926","1695429","IS_AN_INDICATION_FOR"
"1687926","10276","IS_AN_INDICATION_FOR"
"1687926","7753","IS_AN_INDICATION_FOR"
"1687926","1695428","IS_AN_INDICATION_FOR"
"1687926","8025","IS_AN_INDICATION_FOR"
"1687926","1695389","IS_AN_INDICATION_FOR"
"1687926","10573","IS_AN_INDICATION_FOR"
"1687926","1695280","IS_AN_INDICATION_FOR"
"1687926","1695276","IS_AN_INDICATION_FOR"
"1687926","1695264","IS_AN_INDICATION_FOR"
"1687926","1695263","IS_AN_INDICATION_FOR"
"1687926","1695262","IS_AN_INDICATION_FOR"
"1687926","10537","IS_AN_INDICATION_FOR"
"1687926","8491","IS_AN_INDICATION_FOR"
"1687926","1695261","IS_AN_INDICATION_FOR"
"1687926","10647","IS_AN_INDICATION_FOR"
"1687926","7310","IS_AN_INDICATION_FOR"
"1687926","7304","IS_AN_INDICATION_FOR"
"1687926","1695236","IS_AN_INDICATION_FOR"
"1687926","1695203","IS_AN_INDICATION_FOR"
"1687926","5998","IS_AN_INDICATION_FOR"
"1687926","1695188","IS_AN_INDICATION_FOR"
"1687926","8319","IS_AN_INDICATION_FOR"
"1687926","7283","IS_AN_INDICATION_FOR"
"1687926","1695187","IS_AN_INDICATION_FOR"
"1687926","8022","IS_AN_INDICATION_FOR"
"1687926","1695167","IS_AN_INDICATION_FOR"
"1687926","1695102","IS_AN_INDICATION_FOR"
"1687926","1695101","IS_AN_INDICATION_FOR"
"1687926","2028","IS_AN_INDICATION_FOR"
"1687926","2478","IS_AN_INDICATION_FOR"
"1687926","1695100","IS_AN_INDICATION_FOR"
"1687926","1695099","IS_AN_INDICATION_FOR"
"1687926","1695098","IS_AN_INDICATION_FOR"
"1687926","1695096","IS_AN_INDICATION_FOR"
"1687926","7437","IS_AN_INDICATION_FOR"
"1687926","10393","IS_AN_INDICATION_FOR"
"1687926","1695022","IS_AN_INDICATION_FOR"
"1687926","1695001","IS_AN_INDICATION_FOR"
"1687926","610","IS_AN_INDICATION_FOR"
"1687926","1694997","IS_AN_INDICATION_FOR"
"1687926","5610","IS_AN_INDICATION_FOR"
"1687926","1694996","IS_AN_INDICATION_FOR"
"1687926","1694994","IS_AN_INDICATION_FOR"
"1687926","1694993","IS_AN_INDICATION_FOR"
"1687926","1694992","IS_AN_INDICATION_FOR"
"1687926","489","IS_AN_INDICATION_FOR"
"1687926","785","IS_AN_INDICATION_FOR"
"1687926","1694991","IS_AN_INDICATION_FOR"
"1687926","786","IS_AN_INDICATION_FOR"
"1687926","1694990","IS_AN_INDICATION_FOR"
"1687926","5705","IS_AN_INDICATION_FOR"
"1687926","1694987","IS_AN_INDICATION_FOR"
"1687926","10300","IS_AN_INDICATION_FOR"
"1687926","1694986","IS_AN_INDICATION_FOR"
"1687926","1694985","IS_AN_INDICATION_FOR"
"1687926","1694984","IS_AN_INDICATION_FOR"
"1687926","8526","IS_AN_INDICATION_FOR"
"1687926","8393","IS_AN_INDICATION_FOR"
"1687926","6320","IS_AN_INDICATION_FOR"
"1687926","1694981","IS_AN_INDICATION_FOR"
"1687926","10431","IS_AN_INDICATION_FOR"
"1687926","10377","IS_AN_INDICATION_FOR"
"1687926","10241","IS_AN_INDICATION_FOR"
"1687926","565","IS_AN_INDICATION_FOR"
"1687926","226","IS_AN_INDICATION_FOR"
"1687926","169","IS_AN_INDICATION_FOR"
"1687926","7551","IS_AN_INDICATION_FOR"
"1687926","7120","IS_AN_INDICATION_FOR"
"1687926","10662","IS_AN_INDICATION_FOR"
"1687926","1694978","IS_AN_INDICATION_FOR"
"1687926","1694977","IS_AN_INDICATION_FOR"
"1687926","1694976","IS_AN_INDICATION_FOR"
"1687926","1694975","IS_AN_INDICATION_FOR"
"1687926","1694974","IS_AN_INDICATION_FOR"
"1687926","10325","IS_AN_INDICATION_FOR"
"1687926","1694973","IS_AN_INDICATION_FOR"
"1687926","6392","IS_AN_INDICATION_FOR"
"1687926","1694972","IS_AN_INDICATION_FOR"
"1687926","9724","IS_AN_INDICATION_FOR"
"1687926","1694971","IS_AN_INDICATION_FOR"
"1687926","9839","IS_AN_INDICATION_FOR"
"1687926","1694970","IS_AN_INDICATION_FOR"
"1687926","10695","IS_AN_INDICATION_FOR"
"1687926","7274","IS_AN_INDICATION_FOR"
"1687926","1694968","IS_AN_INDICATION_FOR"
"1687926","10557","IS_AN_INDICATION_FOR"
"1687926","10534","IS_AN_INDICATION_FOR"
"1687926","7500","IS_AN_INDICATION_FOR"
"1687926","1694967","IS_AN_INDICATION_FOR"
"1687926","1694966","IS_AN_INDICATION_FOR"
"1687926","7711","IS_AN_INDICATION_FOR"
"1687926","5561","IS_AN_INDICATION_FOR"
"1687926","9739","IS_AN_INDICATION_FOR"
"1687926","10384","IS_AN_INDICATION_FOR"
"1687926","8348","IS_AN_INDICATION_FOR"
"1687926","7471","IS_AN_INDICATION_FOR"
"1687926","1694963","IS_AN_INDICATION_FOR"
"1687926","1694962","IS_AN_INDICATION_FOR"
"1687926","1694960","IS_AN_INDICATION_FOR"
"1687926","1694959","IS_AN_INDICATION_FOR"
"1687926","1694958","IS_AN_INDICATION_FOR"
"1687926","9046","IS_AN_INDICATION_FOR"
"1687926","344","IS_AN_INDICATION_FOR"
"1687926","9725","IS_AN_INDICATION_FOR"
"1687926","8525","IS_AN_INDICATION_FOR"
"1687926","5551","IS_AN_INDICATION_FOR"
"1687926","7366","IS_AN_INDICATION_FOR"
"1687926","5892","IS_AN_INDICATION_FOR"
"1687926","10410","IS_AN_INDICATION_FOR"
"1687926","10659","IS_AN_INDICATION_FOR"
"1687926","1694955","IS_AN_INDICATION_FOR"
"1687926","7552","IS_AN_INDICATION_FOR"
"1687926","6843","IS_AN_INDICATION_FOR"
"1687926","1694953","IS_AN_INDICATION_FOR"
"1687926","1694952","IS_AN_INDICATION_FOR"
"1687926","1694951","IS_AN_INDICATION_FOR"
"1687926","1694950","IS_AN_INDICATION_FOR"
"1687926","1694949","IS_AN_INDICATION_FOR"
"1687926","6902","IS_AN_INDICATION_FOR"
"1687926","10463","IS_AN_INDICATION_FOR"
"1687926","1694948","IS_AN_INDICATION_FOR"
"1687926","551","IS_AN_INDICATION_FOR"
"1687926","907","IS_AN_INDICATION_FOR"
"1687926","3790","IS_AN_INDICATION_FOR"
"1687926","1694947","IS_AN_INDICATION_FOR"
"1687926","1694946","IS_AN_INDICATION_FOR"
"1687926","1694945","IS_AN_INDICATION_FOR"
"1687926","10585","IS_AN_INDICATION_FOR"
"1687926","1694944","IS_AN_INDICATION_FOR"
"1687926","1694943","IS_AN_INDICATION_FOR"
"1687926","1694942","IS_AN_INDICATION_FOR"
"1687926","1694941","IS_AN_INDICATION_FOR"
"1687926","1694940","IS_AN_INDICATION_FOR"
"1687926","1694939","IS_AN_INDICATION_FOR"
"1687926","8213","IS_AN_INDICATION_FOR"
"1687926","1694909","IS_AN_INDICATION_FOR"
"1687926","7974","IS_AN_INDICATION_FOR"
"1687926","9464","IS_AN_INDICATION_FOR"
"1687926","1694922","IS_AN_INDICATION_FOR"
"1687926","8536","AN_OFF_LABEL_USE_FOR"
"1687926","1695831","AN_OFF_LABEL_USE_FOR"
"1687926","6698","AN_OFF_LABEL_USE_FOR"
"1687926","1695535","AN_OFF_LABEL_USE_FOR"
"1687926","10242","AN_OFF_LABEL_USE_FOR"
"1687926","1695467","AN_OFF_LABEL_USE_FOR"
"1687926","5420","AN_OFF_LABEL_USE_FOR"
"1687926","10306","AN_OFF_LABEL_USE_FOR"
"1687926","10254","AN_OFF_LABEL_USE_FOR"
"1687926","5783","AN_OFF_LABEL_USE_FOR"
"1687926","6969","AN_OFF_LABEL_USE_FOR"
"1687926","1695466","AN_OFF_LABEL_USE_FOR"
"1687926","6920","AN_OFF_LABEL_USE_FOR"
"1687926","1695465","AN_OFF_LABEL_USE_FOR"
"1687926","10124","AN_OFF_LABEL_USE_FOR"
"1687926","1695464","AN_OFF_LABEL_USE_FOR"
"1687926","5971","AN_OFF_LABEL_USE_FOR"
"1687926","1695463","AN_OFF_LABEL_USE_FOR"
"1687926","1695462","AN_OFF_LABEL_USE_FOR"
"1687926","1695461","AN_OFF_LABEL_USE_FOR"
"1687926","1695460","AN_OFF_LABEL_USE_FOR"
"1687926","1695459","AN_OFF_LABEL_USE_FOR"
"1687926","10707","AN_OFF_LABEL_USE_FOR"
"1687926","6385","AN_OFF_LABEL_USE_FOR"
"1687926","1695455","AN_OFF_LABEL_USE_FOR"
"1687926","5088","AN_OFF_LABEL_USE_FOR"
"1687926","320","AN_OFF_LABEL_USE_FOR"
"1687926","1695197","AN_OFF_LABEL_USE_FOR"
"1687926","1695166","AN_OFF_LABEL_USE_FOR"
"1687926","7437","AN_OFF_LABEL_USE_FOR"
"1687926","1695095","AN_OFF_LABEL_USE_FOR"
"1687926","10393","AN_OFF_LABEL_USE_FOR"
"1687926","5732","AN_OFF_LABEL_USE_FOR"
"1687926","7222","AN_OFF_LABEL_USE_FOR"
"1687926","1694988","AN_OFF_LABEL_USE_FOR"
"1687926","6175","AN_OFF_LABEL_USE_FOR"
"1687926","1694959","AN_OFF_LABEL_USE_FOR"
"1687926","4051","AN_OFF_LABEL_USE_FOR"
"1687926","1694894","AN_OFF_LABEL_USE_FOR"
"1687926","7615","AN_OFF_LABEL_USE_FOR"
"1687926","1694901","AN_OFF_LABEL_USE_FOR"
"1687926","9322","AN_OFF_LABEL_USE_FOR"
"1688158","1695004","IS_AN_INDICATION_FOR"
"1688158","1695003","IS_AN_INDICATION_FOR"
"1689595","1696038","IS_A_CONTRAINDICATION_FOR"
"1689595","5957","AN_OFF_LABEL_USE_FOR"
"1689595","1695279","IS_A_CONTRAINDICATION_FOR"
"1689595","1695216","IS_A_CONTRAINDICATION_FOR"
"1689595","1695182","IS_A_CONTRAINDICATION_FOR"
"1689595","5752","IS_A_CONTRAINDICATION_FOR"
"1689595","7880","IS_A_CONTRAINDICATION_FOR"
"1689595","1695068","IS_A_CONTRAINDICATION_FOR"
"1689595","1695067","IS_A_CONTRAINDICATION_FOR"
"1689595","1695066","IS_A_CONTRAINDICATION_FOR"
"1689595","8918","IS_A_CONTRAINDICATION_FOR"
"1689595","1694964","IS_A_CONTRAINDICATION_FOR"
"1689595","5702","IS_A_CONTRAINDICATION_FOR"
"1689595","7308","IS_A_CONTRAINDICATION_FOR"
"1689595","6700","IS_A_CONTRAINDICATION_FOR"
"1689595","9018","IS_A_CONTRAINDICATION_FOR"
"1689595","7034","IS_A_CONTRAINDICATION_FOR"
"1693071","5365","IS_AN_INDICATION_FOR"
"1693071","560","IS_A_CONTRAINDICATION_FOR"
"1693071","1695206","IS_A_CONTRAINDICATION_FOR"
"1693071","10508","AN_OFF_LABEL_USE_FOR"
"1693071","1695205","IS_A_CONTRAINDICATION_FOR"
"1693071","1333","IS_A_CONTRAINDICATION_FOR"
"1693071","1338","IS_A_CONTRAINDICATION_FOR"
"1693071","1337","IS_A_CONTRAINDICATION_FOR"
"1693071","1336","IS_A_CONTRAINDICATION_FOR"
"1693071","1335","IS_A_CONTRAINDICATION_FOR"
"1693071","1334","IS_A_CONTRAINDICATION_FOR"
"1693071","1695204","IS_A_CONTRAINDICATION_FOR"
"1693071","7233","IS_AN_INDICATION_FOR"
"1693071","10046","IS_A_CONTRAINDICATION_FOR"
"1693071","1695178","IS_A_CONTRAINDICATION_FOR"
"1693071","10047","IS_A_CONTRAINDICATION_FOR"
"1693071","6761","IS_A_CONTRAINDICATION_FOR"
"1693071","6625","IS_A_CONTRAINDICATION_FOR"
"1693071","6450","IS_A_CONTRAINDICATION_FOR"
"1693071","5296","IS_A_CONTRAINDICATION_FOR"
"1693071","1695092","IS_A_CONTRAINDICATION_FOR"
"1693071","7085","IS_A_CONTRAINDICATION_FOR"
"1693071","1695091","IS_A_CONTRAINDICATION_FOR"
"1693071","1695088","IS_A_CONTRAINDICATION_FOR"
"1693071","10554","IS_A_CONTRAINDICATION_FOR"
"1693071","9203","IS_A_CONTRAINDICATION_FOR"
"1693071","5895","IS_A_CONTRAINDICATION_FOR"
"1693071","1695071","IS_A_CONTRAINDICATION_FOR"
"1693071","7813","IS_A_CONTRAINDICATION_FOR"
"1693071","1695034","IS_A_CONTRAINDICATION_FOR"
"1693071","5732","IS_A_CONTRAINDICATION_FOR"
"1693071","1695014","AN_OFF_LABEL_USE_FOR"
"1693071","1695006","IS_A_CONTRAINDICATION_FOR"
"1693071","7038","IS_A_CONTRAINDICATION_FOR"
"1693071","1694989","IS_A_CONTRAINDICATION_FOR"
"1693071","8677","IS_A_CONTRAINDICATION_FOR"
"1693071","7528","IS_A_CONTRAINDICATION_FOR"
"1693071","5495","IS_A_CONTRAINDICATION_FOR"
"1693071","1694883","IS_A_CONTRAINDICATION_FOR"
"1688083","10652","IS_AN_INDICATION_FOR"
"1688083","9322","IS_AN_INDICATION_FOR"
"1688083","1694902","IS_AN_INDICATION_FOR"
"1688083","1694901","IS_AN_INDICATION_FOR"
"1688083","7615","IS_AN_INDICATION_FOR"
"1693049","7275","IS_AN_INDICATION_FOR"
"1688714","1694960","IS_AN_INDICATION_FOR"
"1688714","1694959","IS_AN_INDICATION_FOR"
"1687055","1695155","IS_A_CONTRAINDICATION_FOR"
"1687055","9689","IS_A_CONTRAINDICATION_FOR"
"1687055","1695453","IS_A_CONTRAINDICATION_FOR"
"1687055","1695375","IS_A_CONTRAINDICATION_FOR"
"1687055","10466","IS_A_CONTRAINDICATION_FOR"
"1687055","1695279","IS_A_CONTRAINDICATION_FOR"
"1687055","7250","IS_A_CONTRAINDICATION_FOR"
"1687055","9854","IS_A_CONTRAINDICATION_FOR"
"1687055","9185","IS_A_CONTRAINDICATION_FOR"
"1687055","1695167","IS_A_CONTRAINDICATION_FOR"
"1687055","1694899","IS_A_CONTRAINDICATION_FOR"
"1687055","8213","IS_A_CONTRAINDICATION_FOR"
"1687055","1694912","IS_A_CONTRAINDICATION_FOR"
"1687055","8665","IS_A_CONTRAINDICATION_FOR"
"1687055","5973","IS_A_CONTRAINDICATION_FOR"
"1687055","9018","IS_A_CONTRAINDICATION_FOR"
"1687055","6700","IS_A_CONTRAINDICATION_FOR"
"1687055","8180","IS_A_CONTRAINDICATION_FOR"
"1687055","976","IS_A_CONTRAINDICATION_FOR"
"1687055","1694945","IS_A_CONTRAINDICATION_FOR"
"1687055","1694946","IS_A_CONTRAINDICATION_FOR"
"1687055","3790","IS_A_CONTRAINDICATION_FOR"
"1687055","9859","IS_A_CONTRAINDICATION_FOR"
"1687055","1694962","IS_A_CONTRAINDICATION_FOR"
"1687055","1694963","IS_A_CONTRAINDICATION_FOR"
"1687055","1694969","IS_A_CONTRAINDICATION_FOR"
"1687055","6320","IS_A_CONTRAINDICATION_FOR"
"1687055","1694989","IS_A_CONTRAINDICATION_FOR"
"1687055","7038","IS_A_CONTRAINDICATION_FOR"
"1687055","1695016","IS_A_CONTRAINDICATION_FOR"
"1687055","7222","IS_A_CONTRAINDICATION_FOR"
"1687055","9131","IS_A_CONTRAINDICATION_FOR"
"1687055","1695017","IS_A_CONTRAINDICATION_FOR"
"1687055","484","IS_A_CONTRAINDICATION_FOR"
"1687055","1695018","IS_A_CONTRAINDICATION_FOR"
"1687055","1695021","IS_A_CONTRAINDICATION_FOR"
"1687055","1695027","IS_A_CONTRAINDICATION_FOR"
"1687055","1695028","IS_A_CONTRAINDICATION_FOR"
"1687055","1695031","IS_A_CONTRAINDICATION_FOR"
"1687055","5964","IS_A_CONTRAINDICATION_FOR"
"1687055","7263","IS_A_CONTRAINDICATION_FOR"
"1687055","10388","IS_A_CONTRAINDICATION_FOR"
"1687055","1695079","IS_A_CONTRAINDICATION_FOR"
"1687055","1695082","IS_A_CONTRAINDICATION_FOR"
"1687055","1695088","IS_A_CONTRAINDICATION_FOR"
"1687055","500","IS_A_CONTRAINDICATION_FOR"
"1687055","1695098","IS_A_CONTRAINDICATION_FOR"
"1687055","1695099","IS_A_CONTRAINDICATION_FOR"
"1687055","1695100","IS_A_CONTRAINDICATION_FOR"
"1687055","2478","IS_A_CONTRAINDICATION_FOR"
"1687055","2028","IS_A_CONTRAINDICATION_FOR"
"1687055","1695101","IS_A_CONTRAINDICATION_FOR"
"1687055","1695102","IS_A_CONTRAINDICATION_FOR"
"1687055","10213","IS_AN_INDICATION_FOR"
"1688017","1695394","IS_A_CONTRAINDICATION_FOR"
"1688017","1695220","IS_A_CONTRAINDICATION_FOR"
"1688017","7133","AN_OFF_LABEL_USE_FOR"
"1688017","6833","IS_AN_INDICATION_FOR"
"1688017","6924","IS_AN_INDICATION_FOR"
"1688017","1695109","IS_AN_INDICATION_FOR"
"1688017","1695082","IS_A_CONTRAINDICATION_FOR"
"1688017","10554","IS_A_CONTRAINDICATION_FOR"
"1688017","9203","IS_A_CONTRAINDICATION_FOR"
"1688017","5895","IS_A_CONTRAINDICATION_FOR"
"1688017","1695071","IS_A_CONTRAINDICATION_FOR"
"1688017","7880","IS_A_CONTRAINDICATION_FOR"
"1688017","1695068","IS_A_CONTRAINDICATION_FOR"
"1688017","1695067","IS_A_CONTRAINDICATION_FOR"
"1688017","1695066","IS_A_CONTRAINDICATION_FOR"
"1688017","1695041","IS_A_CONTRAINDICATION_FOR"
"1688017","1695040","IS_A_CONTRAINDICATION_FOR"
"1688017","1695032","IS_A_CONTRAINDICATION_FOR"
"1688017","1695014","IS_A_CONTRAINDICATION_FOR"
"1688017","6249","IS_A_CONTRAINDICATION_FOR"
"1688017","6025","IS_A_CONTRAINDICATION_FOR"
"1688017","976","IS_A_CONTRAINDICATION_FOR"
"1688017","8180","IS_A_CONTRAINDICATION_FOR"
"1688017","1694918","IS_A_CONTRAINDICATION_FOR"
"1688017","1694912","IS_AN_INDICATION_FOR"
"1688017","7034","IS_A_CONTRAINDICATION_FOR"
"1688017","1694894","IS_A_CONTRAINDICATION_FOR"
"1688017","4051","IS_A_CONTRAINDICATION_FOR"
"1688017","8536","IS_A_CONTRAINDICATION_FOR"
"1687688","1695165","IS_AN_INDICATION_FOR"
"1688400","1695987","IS_AN_INDICATION_FOR"
"1688400","2804","IS_AN_INDICATION_FOR"
"1688400","1695500","IS_AN_INDICATION_FOR"
"1688400","1695208","IS_AN_INDICATION_FOR"
"1688400","1695207","IS_AN_INDICATION_FOR"
"1688400","5821","IS_AN_INDICATION_FOR"
"1688400","1695039","IS_AN_INDICATION_FOR"
"1688400","1695028","IS_A_CONTRAINDICATION_FOR"
"1688400","1695027","IS_A_CONTRAINDICATION_FOR"
"1688400","1695018","IS_A_CONTRAINDICATION_FOR"
"1688400","484","IS_A_CONTRAINDICATION_FOR"
"1688400","5301","IS_A_CONTRAINDICATION_FOR"
"1688400","1694965","IS_A_CONTRAINDICATION_FOR"
"1688400","1888","IS_A_CONTRAINDICATION_FOR"
"1688400","8243","IS_A_CONTRAINDICATION_FOR"
"1688400","976","IS_A_CONTRAINDICATION_FOR"
"1688400","8180","IS_A_CONTRAINDICATION_FOR"
"1688400","8677","IS_A_CONTRAINDICATION_FOR"
"1688400","7528","IS_A_CONTRAINDICATION_FOR"
"1687905","1695584","IS_AN_INDICATION_FOR"
"1687905","5626","IS_A_CONTRAINDICATION_FOR"
"1687905","1695061","IS_A_CONTRAINDICATION_FOR"
"1687905","1380","IS_A_CONTRAINDICATION_FOR"
"1687905","1695060","IS_A_CONTRAINDICATION_FOR"
"1687905","1695059","IS_A_CONTRAINDICATION_FOR"
"1687905","5973","IS_A_CONTRAINDICATION_FOR"
"1687905","8665","IS_A_CONTRAINDICATION_FOR"
"1687905","1694912","IS_A_CONTRAINDICATION_FOR"
"1687905","1694900","IS_AN_INDICATION_FOR"
"1687905","1694899","IS_A_CONTRAINDICATION_FOR"
"1693495","8030","IS_AN_INDICATION_FOR"
"1693495","10182","IS_AN_INDICATION_FOR"
"1693495","1695329","IS_AN_INDICATION_FOR"
"1693437","10531","IS_AN_INDICATION_FOR"
"1693437","1694989","IS_AN_INDICATION_FOR"
"1688120","1694912","IS_AN_INDICATION_FOR"
"1688120","1695109","IS_AN_INDICATION_FOR"
"1688120","6924","IS_AN_INDICATION_FOR"
"1688120","6833","IS_AN_INDICATION_FOR"
"1693343","1695482","IS_A_CONTRAINDICATION_FOR"
"1693343","1695481","IS_A_CONTRAINDICATION_FOR"
"1693343","1033","IS_AN_INDICATION_FOR"
"1693343","1695269","IS_A_CONTRAINDICATION_FOR"
"1693343","1695268","IS_A_CONTRAINDICATION_FOR"
"1693343","9996","IS_A_CONTRAINDICATION_FOR"
"1693343","1695087","IS_A_CONTRAINDICATION_FOR"
"1693343","9198","IS_A_CONTRAINDICATION_FOR"
"1693343","1695086","IS_A_CONTRAINDICATION_FOR"
"1693343","1695034","IS_A_CONTRAINDICATION_FOR"
"1693343","5732","IS_A_CONTRAINDICATION_FOR"
"1693343","7316","IS_AN_INDICATION_FOR"
"1693343","7316","IS_A_CONTRAINDICATION_FOR"
"1693343","6158","IS_AN_INDICATION_FOR"
"1693343","6158","IS_A_CONTRAINDICATION_FOR"
"1693343","1695015","IS_AN_INDICATION_FOR"
"1693343","1695015","IS_A_CONTRAINDICATION_FOR"
"1693343","7778","IS_A_CONTRAINDICATION_FOR"
"1693343","6445","IS_A_CONTRAINDICATION_FOR"
"1693343","5705","IS_A_CONTRAINDICATION_FOR"
"1693343","1694939","IS_A_CONTRAINDICATION_FOR"
"1693343","6700","IS_A_CONTRAINDICATION_FOR"
"1693343","9018","IS_A_CONTRAINDICATION_FOR"
"1692635","1695871","IS_A_CONTRAINDICATION_FOR"
"1692635","5966","IS_A_CONTRAINDICATION_FOR"
"1692635","8018","IS_A_CONTRAINDICATION_FOR"
"1692635","1695452","IS_A_CONTRAINDICATION_FOR"
"1692635","10046","IS_A_CONTRAINDICATION_FOR"
"1692635","1695178","IS_A_CONTRAINDICATION_FOR"
"1692635","10047","IS_A_CONTRAINDICATION_FOR"
"1692635","9326","IS_A_CONTRAINDICATION_FOR"
"1692635","1695126","IS_A_CONTRAINDICATION_FOR"
"1692635","8097","IS_A_CONTRAINDICATION_FOR"
"1692635","5826","IS_A_CONTRAINDICATION_FOR"
"1692635","5250","IS_A_CONTRAINDICATION_FOR"
"1692635","5202","IS_A_CONTRAINDICATION_FOR"
"1692635","1695125","IS_A_CONTRAINDICATION_FOR"
"1692635","626","IS_A_CONTRAINDICATION_FOR"
"1692635","5626","IS_AN_INDICATION_FOR"
"1692635","5296","IS_A_CONTRAINDICATION_FOR"
"1692635","1695092","IS_A_CONTRAINDICATION_FOR"
"1692635","7085","IS_A_CONTRAINDICATION_FOR"
"1692635","1695091","IS_A_CONTRAINDICATION_FOR"
"1692635","1695090","IS_A_CONTRAINDICATION_FOR"
"1692635","1695069","IS_A_CONTRAINDICATION_FOR"
"1692635","7880","IS_A_CONTRAINDICATION_FOR"
"1692635","1695068","IS_A_CONTRAINDICATION_FOR"
"1692635","1695067","IS_A_CONTRAINDICATION_FOR"
"1692635","1695066","IS_A_CONTRAINDICATION_FOR"
"1692635","7813","IS_A_CONTRAINDICATION_FOR"
"1692635","1695014","IS_A_CONTRAINDICATION_FOR"
"1692635","10557","IS_A_CONTRAINDICATION_FOR"
"1692635","10534","IS_A_CONTRAINDICATION_FOR"
"1692635","7500","IS_A_CONTRAINDICATION_FOR"
"1692635","8525","IS_A_CONTRAINDICATION_FOR"
"1692635","976","IS_A_CONTRAINDICATION_FOR"
"1692635","8180","IS_A_CONTRAINDICATION_FOR"
"1692635","6700","IS_A_CONTRAINDICATION_FOR"
"1692635","9018","IS_A_CONTRAINDICATION_FOR"
